Low-Income Energy Affordability Data Tool Map Export (https://www.energy.gov/eere/slsc/maps/lead-tool#)
Exported On:,12/2/2020
Building Age:,Before 1940; 1940 - 59; 1960 - 79; 1980 - 99; 2000 - 09; 2010+
Heating Fuel Type:,Utility Gas; Bottled Gas; Electricity; Fuel Oil; Coal; Wood; Solar; Other; None
Building Type:,1 unit detached; 1 unit attached; 2 units; 3 - 4 units; 5 - 9 units; 10 - 19 units; 20 - 49 units; 50+ units; Boat/RV/Van; Mobile/Trailer
Rent/Own:,Renter-occupied; Owner-occupied
SMI:,0% - 30%; 30% - 60%; 60% - 80%; 80% - 100%; 100%+

Geography ID, Name,County,Tribal Areas,Avg. Annual Energy Cost
06061021501,Census Tract Census Tract 215.01,Placer County,,2894
06061021502,Census Tract Census Tract 215.02,Placer County,,2841
06037215101,Census Tract Census Tract 2151.01,Los Angeles County,,816
06037215102,Census Tract Census Tract 2151.02,Los Angeles County,,811
06073021500,Census Tract Census Tract 215,San Diego County,,2775
06075021500,Census Tract Census Tract 215,San Francisco County,,1582
06061021603,Census Tract Census Tract 216.03,Placer County,,2093
06061021604,Census Tract Census Tract 216.04,Placer County,,4158
06037216100,Census Tract Census Tract 2161,Los Angeles County,,2127
06037216200,Census Tract Census Tract 2162,Los Angeles County,,1417
06037216300,Census Tract Census Tract 2163,Los Angeles County,,1927
06037216401,Census Tract Census Tract 2164.01,Los Angeles County,,1159
06037216402,Census Tract Census Tract 2164.02,Los Angeles County,,1187
06037216700,Census Tract Census Tract 2167,Los Angeles County,,1533
06037216800,Census Tract Census Tract 2168,Los Angeles County,,1730
06037216900,Census Tract Census Tract 2169,Los Angeles County,,1520
06073021600,Census Tract Census Tract 216,San Diego County,,2195
06075021600,Census Tract Census Tract 216,San Francisco County,,1362
06037217001,Census Tract Census Tract 2170.01,Los Angeles County,,1851
06037217002,Census Tract Census Tract 2170.02,Los Angeles County,,1376
06037217100,Census Tract Census Tract 2171,Los Angeles County,,1464
06037217200,Census Tract Census Tract 2172,Los Angeles County,,1383
06075021700,Census Tract Census Tract 217,San Francisco County,,1842
06061021801,Census Tract Census Tract 218.01,Placer County,,3789
06059021802,Census Tract Census Tract 218.02,Orange County,,1603
06061021802,Census Tract Census Tract 218.02,Placer County,,2803
06059021807,Census Tract Census Tract 218.07,Orange County,,2218
06059021809,Census Tract Census Tract 218.09,Orange County,,1899
06059021810,Census Tract Census Tract 218.10,Orange County,,1958
06059021812,Census Tract Census Tract 218.12,Orange County,,1816
06059021813,Census Tract Census Tract 218.13,Orange County,,1048
06059021814,Census Tract Census Tract 218.14,Orange County,,1617
06059021815,Census Tract Census Tract 218.15,Orange County,,1960
06059021816,Census Tract Census Tract 218.16,Orange County,,1773
06059021817,Census Tract Census Tract 218.17,Orange County,,1746
06059021820,Census Tract Census Tract 218.20,Orange County,,2134
06059021821,Census Tract Census Tract 218.21,Orange County,,1588
06059021822,Census Tract Census Tract 218.22,Orange County,,1924
06059021823,Census Tract Census Tract 218.23,Orange County,,2122
06059021824,Census Tract Census Tract 218.24,Orange County,,2314
06059021825,Census Tract Census Tract 218.25,Orange County,,2077
06059021826,Census Tract Census Tract 218.26,Orange County,,1537
06059021827,Census Tract Census Tract 218.27,Orange County,,2186
06059021828,Census Tract Census Tract 218.28,Orange County,,2206
06059021829,Census Tract Census Tract 218.29,Orange County,,2215
06059021830,Census Tract Census Tract 218.30,Orange County,,2087
06037218110,Census Tract Census Tract 2181.10,Los Angeles County,,1432
06037218120,Census Tract Census Tract 2181.20,Los Angeles County,,1427
06037218210,Census Tract Census Tract 2182.10,Los Angeles County,,1378
06037218220,Census Tract Census Tract 2182.20,Los Angeles County,,1556
06037218300,Census Tract Census Tract 2183,Los Angeles County,,1276
06037218400,Census Tract Census Tract 2184,Los Angeles County,,1501
06037218500,Census Tract Census Tract 2185,Los Angeles County,,1451
06037218600,Census Tract Census Tract 2186,Los Angeles County,,1492
06037218701,Census Tract Census Tract 2187.01,Los Angeles County,,1490
06037218702,Census Tract Census Tract 2187.02,Los Angeles County,,1230
06037218800,Census Tract Census Tract 2188,Los Angeles County,,1331
06037218900,Census Tract Census Tract 2189,Los Angeles County,,1153
06073021800,Census Tract Census Tract 218,San Diego County,,2344
06075021800,Census Tract Census Tract 218,San Francisco County,,1937
06061021901,Census Tract Census Tract 219.01,Placer County,,3343
06061021902,Census Tract Census Tract 219.02,Placer County,,3603
06059021903,Census Tract Census Tract 219.03,Orange County,,1282
06059021905,Census Tract Census Tract 219.05,Orange County,,2368
06059021912,Census Tract Census Tract 219.12,Orange County,,1858
06059021913,Census Tract Census Tract 219.13,Orange County,,1865
06059021914,Census Tract Census Tract 219.14,Orange County,,1849
06059021915,Census Tract Census Tract 219.15,Orange County,,2263
06059021916,Census Tract Census Tract 219.16,Orange County,,2094
06059021917,Census Tract Census Tract 219.17,Orange County,,2145
06059021918,Census Tract Census Tract 219.18,Orange County,,1746
06059021919,Census Tract Census Tract 219.19,Orange County,,1203
06059021920,Census Tract Census Tract 219.20,Orange County,,2183
06059021921,Census Tract Census Tract 219.21,Orange County,,1366
06059021922,Census Tract Census Tract 219.22,Orange County,,937
06059021923,Census Tract Census Tract 219.23,Orange County,,1615
06059021924,Census Tract Census Tract 219.24,Orange County,,1744
06037219010,Census Tract Census Tract 2190.10,Los Angeles County,,1761
06037219020,Census Tract Census Tract 2190.20,Los Angeles County,,1644
06037219300,Census Tract Census Tract 2193,Los Angeles County,,1411
06037219700,Census Tract Census Tract 2197,Los Angeles County,,1707
06037219901,Census Tract Census Tract 2199.01,Los Angeles County,,1339
06037219902,Census Tract Census Tract 2199.02,Los Angeles County,,1734
06073021900,Census Tract Census Tract 219,San Diego County,,1179
06007002100,Census Tract Census Tract 21,Butte County,,2202
06019002100,Census Tract Census Tract 21,Fresno County,,2031
06029002100,Census Tract Census Tract 21,Kern County,,1904
06047002100,Census Tract Census Tract 21,Merced County,,2503
06067002100,Census Tract Census Tract 21,Sacramento County,,1171
06073002100,Census Tract Census Tract 21,San Diego County,,1408
06077002100,Census Tract Census Tract 21,San Joaquin County,,1903
06099002100,Census Tract Census Tract 21,Stanislaus County,,1760
06109002100,Census Tract Census Tract 21,Tuolumne County,,2861
06047002201,Census Tract Census Tract 22.01,Merced County,,1881
06073002201,Census Tract Census Tract 22.01,San Diego County,,1197
06077002201,Census Tract Census Tract 22.01,San Joaquin County,,1925
06047002202,Census Tract Census Tract 22.02,Merced County,,2135
06073002202,Census Tract Census Tract 22.02,San Diego County,,971
06077002202,Census Tract Census Tract 22.02,San Joaquin County,,1973
06107002202,Census Tract Census Tract 22.02,Tulare County,,1779
06107002203,Census Tract Census Tract 22.03,Tulare County,,2066
06071002204,Census Tract Census Tract 22.04,San Bernardino County,,1740
06107002204,Census Tract Census Tract 22.04,Tulare County,,2026
06083002205,Census Tract Census Tract 22.05,Santa Barbara County,,1250
06083002206,Census Tract Census Tract 22.06,Santa Barbara County,,1087
06071002207,Census Tract Census Tract 22.07,San Bernardino County,,1449
06083002209,Census Tract Census Tract 22.09,Santa Barbara County,,1302
06083002210,Census Tract Census Tract 22.10,Santa Barbara County,,1473
06083002211,Census Tract Census Tract 22.11,Santa Barbara County,,1255
06061022002,Census Tract Census Tract 220.02,Placer County,,3315
06061022011,Census Tract Census Tract 220.11,Placer County,,5768
06061022013,Census Tract Census Tract 220.13,Placer County,,3974
06061022014,Census Tract Census Tract 220.14,Placer County,,5723
06073022000,Census Tract Census Tract 220,San Diego County,,871
06037221110,Census Tract Census Tract 2211.10,Los Angeles County,,978
06037221302,Census Tract Census Tract 2213.02,Los Angeles County,,1088
06037221303,Census Tract Census Tract 2213.03,Los Angeles County,,1077
06037221304,Census Tract Census Tract 2213.04,Los Angeles County,,849
06037221401,Census Tract Census Tract 2214.01,Los Angeles County,,1088
06037221402,Census Tract Census Tract 2214.02,Los Angeles County,,1179
06037221500,Census Tract Census Tract 2215,Los Angeles County,,1131
06037221601,Census Tract Census Tract 2216.01,Los Angeles County,,1264
06037221602,Census Tract Census Tract 2216.02,Los Angeles County,,1054
06037221710,Census Tract Census Tract 2217.10,Los Angeles County,,1225
06037221810,Census Tract Census Tract 2218.10,Los Angeles County,,1081
06037221820,Census Tract Census Tract 2218.20,Los Angeles County,,875
06037221900,Census Tract Census Tract 2219,Los Angeles County,,932
06061022100,Census Tract Census Tract 221,Placer County,,5192
06073022100,Census Tract Census Tract 221,San Diego County,,1983
06037222001,Census Tract Census Tract 2220.01,Los Angeles County,,1725
06037222002,Census Tract Census Tract 2220.02,Los Angeles County,,1602
06037222100,Census Tract Census Tract 2221,Los Angeles County,,1410
06037222200,Census Tract Census Tract 2222,Los Angeles County,,1182
06037222500,Census Tract Census Tract 2225,Los Angeles County,,1583
06037222600,Census Tract Census Tract 2226,Los Angeles County,,1247
06037222700,Census Tract Census Tract 2227,Los Angeles County,,903
06061022200,Census Tract Census Tract 222,Placer County,,5440
06061022300,Census Tract Census Tract 223,Placer County,,4903
06037224010,Census Tract Census Tract 2240.10,Los Angeles County,,630
06037224020,Census Tract Census Tract 2240.20,Los Angeles County,,792
06037224200,Census Tract Census Tract 2242,Los Angeles County,,970
06037224310,Census Tract Census Tract 2243.10,Los Angeles County,,818
06037224320,Census Tract Census Tract 2243.20,Los Angeles County,,758
06037224410,Census Tract Census Tract 2244.10,Los Angeles County,,1102
06037224420,Census Tract Census Tract 2244.20,Los Angeles County,,907
06037224600,Census Tract Census Tract 2246,Los Angeles County,,1315
06037224700,Census Tract Census Tract 2247,Los Angeles County,,844
06061022400,Census Tract Census Tract 224,Placer County,,2119
06061022500,Census Tract Census Tract 225,Placer County,,2448
06037226001,Census Tract Census Tract 2260.01,Los Angeles County,,1497
06037226002,Census Tract Census Tract 2260.02,Los Angeles County,,768
06037226410,Census Tract Census Tract 2264.10,Los Angeles County,,1355
06037226420,Census Tract Census Tract 2264.20,Los Angeles County,,1442
06037226700,Census Tract Census Tract 2267,Los Angeles County,,1556
06061022600,Census Tract Census Tract 226,Placer County,,1275
06075022600,Census Tract Census Tract 226,San Francisco County,,1121
06075022702,Census Tract Census Tract 227.02,San Francisco County,,1498
06075022704,Census Tract Census Tract 227.04,San Francisco County,,1501
06037227010,Census Tract Census Tract 2270.10,Los Angeles County,,1561
06037227020,Census Tract Census Tract 2270.20,Los Angeles County,,1652
06075022801,Census Tract Census Tract 228.01,San Francisco County,,1137
06075022802,Census Tract Census Tract 228.02,San Francisco County,,1268
06075022803,Census Tract Census Tract 228.03,San Francisco County,,1342
06037228100,Census Tract Census Tract 2281,Los Angeles County,,1748
06037228210,Census Tract Census Tract 2282.10,Los Angeles County,,1475
06037228220,Census Tract Census Tract 2282.20,Los Angeles County,,1617
06037228310,Census Tract Census Tract 2283.10,Los Angeles County,,1484
06037228320,Census Tract Census Tract 2283.20,Los Angeles County,,1529
06037228410,Census Tract Census Tract 2284.10,Los Angeles County,,1611
06037228420,Census Tract Census Tract 2284.20,Los Angeles County,,1523
06037228500,Census Tract Census Tract 2285,Los Angeles County,,1581
06037228600,Census Tract Census Tract 2286,Los Angeles County,,1554
06037228710,Census Tract Census Tract 2287.10,Los Angeles County,,1516
06037228720,Census Tract Census Tract 2287.20,Los Angeles County,,1630
06037228800,Census Tract Census Tract 2288,Los Angeles County,,1551
06037228900,Census Tract Census Tract 2289,Los Angeles County,,1654
06061022800,Census Tract Census Tract 228,Placer County,,2336
06075022901,Census Tract Census Tract 229.01,San Francisco County,,1196
06075022902,Census Tract Census Tract 229.02,San Francisco County,,1583
06075022903,Census Tract Census Tract 229.03,San Francisco County,,1605
06037229100,Census Tract Census Tract 2291,Los Angeles County,,1907
06037229200,Census Tract Census Tract 2292,Los Angeles County,,1526
06037229300,Census Tract Census Tract 2293,Los Angeles County,,1507
06037229410,Census Tract Census Tract 2294.10,Los Angeles County,,1606
06037229420,Census Tract Census Tract 2294.20,Los Angeles County,,1618
06061022900,Census Tract Census Tract 229,Placer County,,2345
06007002200,Census Tract Census Tract 22,Butte County,,2546
06019002200,Census Tract Census Tract 22,Fresno County,,1858
06029002200,Census Tract Census Tract 22,Kern County,,2048
06067002200,Census Tract Census Tract 22,Sacramento County,,1402
06099002200,Census Tract Census Tract 22,Stanislaus County,,2188
06109002200,Census Tract Census Tract 22,Tuolumne County,,3148
06111002200,Census Tract Census Tract 22,Ventura County,,1044
06029002301,Census Tract Census Tract 23.01,Kern County,,2196
06047002301,Census Tract Census Tract 23.01,Merced County,,2181
06071002301,Census Tract Census Tract 23.01,San Bernardino County,,1602
06073002301,Census Tract Census Tract 23.01,San Diego County,,1113
06099002301,Census Tract Census Tract 23.01,Stanislaus County,,2361
06029002302,Census Tract Census Tract 23.02,Kern County,,1981
06047002302,Census Tract Census Tract 23.02,Merced County,,2101
06073002302,Census Tract Census Tract 23.02,San Diego County,,973
06099002302,Census Tract Census Tract 23.02,Stanislaus County,,2283
06083002303,Census Tract Census Tract 23.03,Santa Barbara County,,1397
06071002304,Census Tract Census Tract 23.04,San Bernardino County,,1914
06083002304,Census Tract Census Tract 23.04,Santa Barbara County,,1119
06071002305,Census Tract Census Tract 23.05,San Bernardino County,,1806
06083002305,Census Tract Census Tract 23.05,Santa Barbara County,,1340
06071002306,Census Tract Census Tract 23.06,San Bernardino County,,1754
06083002306,Census Tract Census Tract 23.06,Santa Barbara County,,1406
06071002307,Census Tract Census Tract 23.07,San Bernardino County,,1796
06075023001,Census Tract Census Tract 230.01,San Francisco County,,1737
06075023003,Census Tract Census Tract 230.03,San Francisco County,,1671
